Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-27.10	36.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-27.02	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-27.02	38.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.99	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.99	39.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.97	37.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.97	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.96	43.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.96	38.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.94	33.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.93	38.63
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.91	36.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.90	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.90	34.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.89	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.87	36.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.86	39.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.86	41.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.86	39.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.84	37.80
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.84	38.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.83	34.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.83	33.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.82	42.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.80	36.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.80	37.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.78	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.77	37.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.74	35.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.73	31.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.73	38.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.73	36.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.72	37.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.71	37.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.71	38.23
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.71	39.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.70	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.70	38.89
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.68	37.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.68	37.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.68	38.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.67	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.65	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.65	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.65	36.23
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.65	40.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.62	37.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.62	39.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.62	37.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.60	35.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.60	38.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.60	38.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.60	29.22
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.60	35.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.60	36.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.60	36.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.60	38.29
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.56	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.56	35.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.55	29.11
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.54	37.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.53	36.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.52	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	24.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	31.57
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	34.37
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	36.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	37.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.50	38.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.48	36.62
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.47	40.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.45	33.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.44	38.18
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.43	36.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.43	38.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.43	41.19
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.41	42.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.40	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.40	36.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.40	41.06
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.40	38.60
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.37	38.26
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.37	36.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.37	37.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.35	34.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.35	39.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.35	33.85
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.35	36.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.35	39.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.35	40.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.33	34.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.33	31.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.32	37.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.32	37.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.32	43.20
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.30	37.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.30	35.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.30	41.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.28	36.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.27	38.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.27	39.64
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.24	35.38
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.23	37.74
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.23	41.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.23	39.53
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.21	37.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.20	38.18
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.20	39.50
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.20	39.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.20	37.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.20	37.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.20	37.95
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.18	41.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.17	41.31
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.15	34.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.15	38.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.15	38.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.15	41.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.13	34.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.13	35.20
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.13	39.67
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.13	40.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.10	38.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.10	40.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	36.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	37.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	37.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	38.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	39.00
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.10	42.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.09	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.09	35.84
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.09	37.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.07	38.10
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.07	39.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.06	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.06	35.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.06	43.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.05	38.35
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.04	35.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-26.04	36.15
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.04	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.03	36.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.03	38.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.01	34.10
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.01	35.78
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-26.01	38.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.00	39.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.00	40.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-26.00	41.72
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.99	35.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.99	37.70
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.98	40.18
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.97	36.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.97	38.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-10_47_07.avi	-25.97	40.12
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.96	35.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.96	37.22
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.96	38.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.96	39.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151216\IN study with the NCC 0.40g in 1ml water-16_12_2015-11_52_19.avi	-25.95	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151229\Heating of NCC samples 0.4g in 1 ml-29_12_2015-10_14_53.avi	-25.94	40.35
