Drop Information	Freeze Temperature	Diameter (microns)
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.17	49.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.16	31.27
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.16	32.03
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.16	33.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.15	39.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-26.15	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.15	39.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.14	31.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.14	37.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-26.13	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.12	21.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.12	31.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.12	33.93
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.12	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.12	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.12	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.09	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.08	31.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.08	38.11
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.08	42.71
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.07	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.06	30.76
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.06	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.05	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.05	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.04	24.51
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-26.04	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.04	33.77
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.02	45.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.02	28.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.00	30.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.00	31.87
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.00	32.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-26.00	32.83
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-26.00	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.96	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.96	38.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.95	31.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.95	31.61
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.95	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.94	43.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.92	28.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.92	31.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.92	37.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.92	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.92	39.66
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.92	39.90
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.92	45.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.90	31.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.90	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.90	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.89	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.89	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.89	38.28
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.89	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.89	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.87	42.10
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.87	31.01
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.86	31.63
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.86	36.44
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.86	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.86	42.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.85	31.14
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.85	31.47
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.85	38.52
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.84	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.84	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.84	41.48
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.84	42.63
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.84	36.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.83	33.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.83	40.18
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.83	45.39
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.82	31.15
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.81	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.81	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.81	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.81	23.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.80	25.60
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.80	31.56
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.80	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.80	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.80	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.78	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.78	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.78	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.77	30.99
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.77	31.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.77	37.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.77	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.77	44.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.77	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.75	28.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.75	31.04
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.73	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.73	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.73	43.58
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.70	30.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.70	32.91
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.70	34.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.70	43.42
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.70	44.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.68	31.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.68	31.16
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.68	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.67	30.97
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.65	33.36
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.64	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.62	23.45
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.62	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.62	30.92
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.60	32.80
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.60	21.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.60	31.46
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.60	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.58	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.57	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.57	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.57	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.56	42.99
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.55	31.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.55	33.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.55	35.41
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.53	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.52	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.52	33.94
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.51	40.86
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.50	32.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.50	39.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.50	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.50	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.50	34.08
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.48	25.60
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.47	28.33
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.47	44.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.45	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.45	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.45	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.45	41.43
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.43	33.02
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.42	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.42	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.42	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.40	32.69
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.39	39.32
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.37	27.24
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.37	35.34
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.37	31.21
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.37	33.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.35	31.40
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.35	33.09
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.30	30.68
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.30	31.55
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.30	31.79
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-11_38_50.avi	-25.28	46.30
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.28	36.49
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-17_16_09.avi	-25.28	38.13
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.27	30.98
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151213\IN study with the NCC 0.20g in 1ml water-13_12_2015-14_54_22.avi	-25.27	31.05
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.27	26.17
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.27	29.96
E:\Box Sync\LabBox\Naama Reicher\WISDOM Measurements_Naama\20151220\IN study with the NCC 0.20g in 1ml water repeat-20_12_2015-10_41_51.avi	-25.27	31.97
